MasterBedroom-267972,train
SecondBedroom-268980,val
MasterBedroom-412509,train
SecondBedroom-128884,train
MasterBedroom-132843,train
SecondBedroom-127291,train
Bedroom-1190,val
Bedroom-2602,train
Bedroom-3543,val
MasterBedroom-17728,train
SecondBedroom-17691,val
SecondBedroom-17788,train
MasterBedroom-18531,train
SecondBedroom-8303,val
SecondBedroom-8325,train
Bedroom-2001,train
Bedroom-6336,train
Bedroom-15516,train
Bedroom-56759,test
MasterBedroom-49318,train
Bedroom-4142,train
MasterBedroom-90456,train
SecondBedroom-90594,val
Bedroom-130501,train
SecondBedroom-8377,train
MasterBedroom-4035,train
MasterBedroom-4381,train
SecondBedroom-4103,train
SecondBedroom-10225,train
MasterBedroom-9481,train
SecondBedroom-27131,train
MasterBedroom-27156,train
SecondBedroom-42536,train
MasterBedroom-46480,test
SecondBedroom-12268,train
MasterBedroom-11163,val
Bedroom-1435,test
SecondBedroom-4082,train
MasterBedroom-9934,train
Bedroom-3778,train
SecondBedroom-6800,train
MasterBedroom-35272,train
Bedroom-35152,test
SecondBedroom-8691,train
MasterBedroom-31461,train
SecondBedroom-25516,test
MasterBedroom-25441,test
SecondBedroom-2610,train
MasterBedroom-2915,train
SecondBedroom-1983,train
MasterBedroom-5452,train
SecondBedroom-4351,val
MasterBedroom-3269,val
MasterBedroom-10543,train
SecondBedroom-10500,train
SecondBedroom-23414,train
MasterBedroom-26556,val
SecondBedroom-35207,val
MasterBedroom-69048,train
SecondBedroom-69136,val
Bedroom-12002,train
SecondBedroom-11961,train
SecondBedroom-5601,train
MasterBedroom-5661,train
MasterBedroom-18288,train
Bedroom-28795,train
Bedroom-27964,train
Bedroom-742,train
SecondBedroom-83138,train
MasterBedroom-27377,train
Bedroom-187995,train
Bedroom-25607,train
Bedroom-29177,train
Bedroom-34886,train
Bedroom-34933,train
Bedroom-35027,train
Bedroom-47437,train
Bedroom-46540,train
Bedroom-46399,val
SecondBedroom-719,train
MasterBedroom-1296,train
SecondBedroom-58235,val
MasterBedroom-58316,val
Bedroom-5315,train
Bedroom-5403,train
MasterBedroom-118964,train
SecondBedroom-118939,train
Bedroom-514,train
SecondBedroom-31355,train
MasterBedroom-31276,train
MasterBedroom-15309,train
SecondBedroom-7004,train
MasterBedroom-50862,train
Bedroom-1843,train
Bedroom-3651,train
SecondBedroom-2776,val
MasterBedroom-2605,train
SecondBedroom-7142,train
MasterBedroom-7098,train
SecondBedroom-739,train
MasterBedroom-439,val
Bedroom-226,val
Bedroom-171,train
Bedroom-99776,train
MasterBedroom-18341,val
SecondBedroom-18307,train
MasterBedroom-144863,test
Bedroom-67513,val
Bedroom-68021,train
MasterBedroom-4936,train
SecondBedroom-13689,train
MasterBedroom-52264,train
SecondBedroom-404,train
MasterBedroom-2363,train
MasterBedroom-18110,train
SecondBedroom-18044,train
SecondBedroom-29931,train
Bedroom-515,train
MasterBedroom-1545,train
MasterBedroom-44784,train
MasterBedroom-228873,train
SecondBedroom-227625,train
Bedroom-110,val
Bedroom-294,train
MasterBedroom-2224,train
SecondBedroom-714,train
MasterBedroom-10110,train
MasterBedroom-10211,train
SecondBedroom-27170,val
Bedroom-6993,train
Bedroom-7113,train
Bedroom-18439,train
Bedroom-18357,test
SecondBedroom-591,train
Bedroom-2207,train
Bedroom-6012,val
Bedroom-4256,train
Bedroom-21192,val
Bedroom-25603,test
Bedroom-21181,train
Bedroom-25588,train
MasterBedroom-2592,val
SecondBedroom-5767,train
MasterBedroom-1629,val
SecondBedroom-1309,train
MasterBedroom-53441,train
MasterBedroom-2041,train
SecondBedroom-693,train
SecondBedroom-1107,train
Bedroom-126426,train
Bedroom-126508,train
Bedroom-126562,train
MasterBedroom-623,train
SecondBedroom-179,train
SecondBedroom-116,val
MasterBedroom-91485,val
SecondBedroom-82506,val
MasterBedroom-8118,train
MasterBedroom-17579,train
SecondBedroom-17713,val
MasterBedroom-42281,train
SecondBedroom-37388,train
Bedroom-514,train
SecondBedroom-2926,train
Bedroom-5280,train
MasterBedroom-8726,train
SecondBedroom-18098,train
MasterBedroom-23530,train
SecondBedroom-23473,train
SecondBedroom-87832,val
MasterBedroom-87130,train
MasterBedroom-2118,val
SecondBedroom-1059,val
MasterBedroom-1709,train
SecondBedroom-3549,train
Bedroom-22265,train
MasterBedroom-99958,train
SecondBedroom-99858,train
SecondBedroom-27617,test
MasterBedroom-28468,train
Bedroom-7929,train
MasterBedroom-18875,train
SecondBedroom-23745,train
Bedroom-9479,train
Bedroom-2504,test
Bedroom-9401,test
Bedroom-5673,train
Bedroom-6144,val
Bedroom-4360,test
Bedroom-64,train
Bedroom-283,train
MasterBedroom-71406,train
MasterBedroom-6536,train
Bedroom-4321,train
SecondBedroom-5252,train
MasterBedroom-5794,train
SecondBedroom-25948,train
SecondBedroom-10544,train
MasterBedroom-24725,train
MasterBedroom-54053,train
Bedroom-53458,train
MasterBedroom-7146,train
MasterBedroom-6351,train
Bedroom-98387,train
Bedroom-99950,train
Bedroom-6349,test
Bedroom-6175,train
MasterBedroom-5365,train
SecondBedroom-9650,test
SecondBedroom-2080,train
MasterBedroom-797,val
SecondBedroom-15303,train
MasterBedroom-15718,test
MasterBedroom-14424,train
SecondBedroom-14396,train
MasterBedroom-4651,train
SecondBedroom-14072,val
MasterBedroom-13519,train
SecondBedroom-4085,train
MasterBedroom-976,val
SecondBedroom-859,train
MasterBedroom-1114,train
Bedroom-3895,train
Bedroom-3920,train
Bedroom-10366,train
MasterBedroom-11742,val
SecondBedroom-4418,train
MasterBedroom-4512,train
MasterBedroom-6682,val
Bedroom-2729,train
Bedroom-48226,train
Bedroom-7177,train
MasterBedroom-5863,train
SecondBedroom-13486,train
MasterBedroom-13508,train
SecondBedroom-124395,val
MasterBedroom-120919,train
SecondBedroom-6353,train
MasterBedroom-7594,train
SecondBedroom-240,train
MasterBedroom-1409,val
MasterBedroom-1071,train
SecondBedroom-3139,train
MasterBedroom-6421,train
MasterBedroom-8184,train
MasterBedroom-88093,train
SecondBedroom-86509,train
MasterBedroom-86895,train
Bedroom-931,train
MasterBedroom-2489,train
SecondBedroom-3449,train
MasterBedroom-37362,train
Bedroom-37409,train
Bedroom-22340,train
SecondBedroom-23128,train
MasterBedroom-20898,train
MasterBedroom-6803,train
SecondBedroom-5933,val
MasterBedroom-37219,test
MasterBedroom-514,train
SecondBedroom-1494,test
Bedroom-12109,train
SecondBedroom-34703,train
MasterBedroom-34763,train
Bedroom-2719,train
MasterBedroom-5754,train
MasterBedroom-7997,train
SecondBedroom-78067,train
Bedroom-13343,train
MasterBedroom-54208,train
MasterBedroom-321,train
Bedroom-222,train
Bedroom-137500,train
Bedroom-137551,val
Bedroom-55106,train
Bedroom-55031,train
Bedroom-54987,train
Bedroom-55144,train
MasterBedroom-9984,train
SecondBedroom-9959,train
MasterBedroom-3670,train
SecondBedroom-3651,val
Bedroom-2481,train
SecondBedroom-6070,train
SecondBedroom-3056,train
MasterBedroom-9661,train
SecondBedroom-6754,train
SecondBedroom-332,train
MasterBedroom-422,train
MasterBedroom-20582,train
MasterBedroom-78729,train
MasterBedroom-94643,train
Bedroom-5781,train
MasterBedroom-5719,val
MasterBedroom-8062,train
SecondBedroom-4278,train
MasterBedroom-244,train
Bedroom-6778,train
SecondBedroom-211482,train
SecondBedroom-8489,train
MasterBedroom-9459,train
MasterBedroom-1250,train
SecondBedroom-2281,train
SecondBedroom-9359,train
MasterBedroom-6025,train
Bedroom-279,train
Bedroom-508,train
SecondBedroom-23377,val
MasterBedroom-23402,train
Bedroom-19158,train
MasterBedroom-19255,train
SecondBedroom-27426,train
MasterBedroom-28264,train
SecondBedroom-25444,train
SecondBedroom-21051,train
MasterBedroom-22289,test
MasterBedroom-53868,train
SecondBedroom-7228,train
MasterBedroom-10472,train
SecondBedroom-17616,train
MasterBedroom-17635,test
SecondBedroom-31355,train
MasterBedroom-31276,train
Bedroom-11435,val
MasterBedroom-22899,test
SecondBedroom-23016,val
MasterBedroom-7524,train
MasterBedroom-5328,test
SecondBedroom-39051,train
Bedroom-5020,train
Bedroom-4714,train
Bedroom-2412,train
MasterBedroom-146184,val
MasterBedroom-2856,train
SecondBedroom-1361,train
SecondBedroom-1670,train
SecondBedroom-10402,train
MasterBedroom-11453,train
SecondBedroom-23581,train
MasterBedroom-380258,val
SecondBedroom-71117,train
MasterBedroom-72370,val
MasterBedroom-7728,train
SecondBedroom-62784,train
MasterBedroom-57489,train
Bedroom-35975,train
MasterBedroom-32146,val
Bedroom-35912,train
Bedroom-22219,train
Bedroom-28379,train
MasterBedroom-6203,train
MasterBedroom-1903,train
MasterBedroom-35458,val
SecondBedroom-35477,test
MasterBedroom-26361,train
SecondBedroom-65674,test
MasterBedroom-67870,train
MasterBedroom-28733,train
SecondBedroom-28815,train
SecondBedroom-16777,train
MasterBedroom-17214,train
Bedroom-2241,train
MasterBedroom-2602,train
MasterBedroom-13327,val
SecondBedroom-11631,train
MasterBedroom-7982,train
SecondBedroom-7957,test
Bedroom-88298,train
Bedroom-87778,train
SecondBedroom-7207,train
MasterBedroom-7154,train
MasterBedroom-60614,train
Bedroom-16127,train
MasterBedroom-105009,train
MasterBedroom-10547,train
MasterBedroom-32352,val
SecondBedroom-27189,train
SecondBedroom-28690,train
MasterBedroom-28791,val
SecondBedroom-28709,train
MasterBedroom-52711,train
SecondBedroom-52686,val
MasterBedroom-44190,val
Bedroom-13743,val
SecondBedroom-4866,train
MasterBedroom-4828,train
SecondBedroom-4803,train
MasterBedroom-9727,train
SecondBedroom-21503,train
MasterBedroom-27269,train
Bedroom-5499,val
Bedroom-6656,train
MasterBedroom-62678,train
SecondBedroom-58428,train
MasterBedroom-101780,train
Bedroom-191,val
Bedroom-463,train
MasterBedroom-8726,train
SecondBedroom-8653,train
Bedroom-41266,test
Bedroom-41250,train
Bedroom-41336,train
SecondBedroom-15570,val
MasterBedroom-19683,train
SecondBedroom-140603,train
SecondBedroom-3545,train
MasterBedroom-4716,train
SecondBedroom-18447,train
MasterBedroom-18464,train
MasterBedroom-177261,train
SecondBedroom-177314,train
SecondBedroom-22370,val
MasterBedroom-22197,val
Bedroom-71694,train
MasterBedroom-682,train
Bedroom-3020,train
Bedroom-806,train
SecondBedroom-372,train
Bedroom-1983,train
MasterBedroom-1247,train
MasterBedroom-23131,train
Bedroom-23021,train
MasterBedroom-19438,val
Bedroom-7832,train
MasterBedroom-38270,train
SecondBedroom-38289,train
SecondBedroom-27246,train
MasterBedroom-45921,train
MasterBedroom-60780,train
SecondBedroom-57811,train
MasterBedroom-2771,train
Bedroom-38944,train
Bedroom-40731,val
MasterBedroom-5933,train
SecondBedroom-26282,train
SecondBedroom-8332,train
MasterBedroom-8375,train
SecondBedroom-7119,train
MasterBedroom-5425,train
SecondBedroom-9996,train
MasterBedroom-74489,train
Bedroom-7177,train
MasterBedroom-5863,train
SecondBedroom-15281,train
MasterBedroom-15303,test
SecondBedroom-15551,val
MasterBedroom-15529,train
Bedroom-17043,train
Bedroom-16876,train
Bedroom-16936,train
MasterBedroom-2513,val
MasterBedroom-3256,train
Bedroom-33677,train
Bedroom-33146,val
MasterBedroom-13713,train
Bedroom-39542,train
Bedroom-39649,test
MasterBedroom-74238,val
SecondBedroom-74121,train
SecondBedroom-19972,train
MasterBedroom-19801,val
MasterBedroom-105975,train
MasterBedroom-37265,train
SecondBedroom-37340,test
MasterBedroom-12639,train
SecondBedroom-12975,train
MasterBedroom-3173,train
MasterBedroom-246,train
SecondBedroom-1255,train
MasterBedroom-4105,train
MasterBedroom-29105,train
Bedroom-5963,train
Bedroom-5928,train
MasterBedroom-62315,val
SecondBedroom-63249,train
Bedroom-1483,train
Bedroom-2730,train
Bedroom-1433,val
SecondBedroom-8880,train
SecondBedroom-8068,test
MasterBedroom-26273,train
MasterBedroom-532218,val
MasterBedroom-19303,test
SecondBedroom-19247,val
Bedroom-13426,train
Bedroom-13454,train
MasterBedroom-13100,train
SecondBedroom-14861,train
Bedroom-14550,val
MasterBedroom-43183,train
MasterBedroom-51701,train
SecondBedroom-5657,train
MasterBedroom-4606,train
Bedroom-1524,train
MasterBedroom-11106,val
SecondBedroom-1718,val
MasterBedroom-998,val
Bedroom-12351,test
Bedroom-4142,train
MasterBedroom-24739,val
SecondBedroom-24604,train
SecondBedroom-24679,train
Bedroom-31430,train
MasterBedroom-31377,train
Bedroom-2658,train
MasterBedroom-1633,train
SecondBedroom-2328,train
MasterBedroom-5752,train
MasterBedroom-8645,train
Bedroom-41371,train
MasterBedroom-33920,train
MasterBedroom-16012,train
SecondBedroom-19574,train
SecondBedroom-21312,train
MasterBedroom-21362,train
MasterBedroom-41963,train
SecondBedroom-41985,val
MasterBedroom-6816,train
Bedroom-11021,train
Bedroom-10973,val
Bedroom-10989,train
Bedroom-4122,train
Bedroom-3437,train
Bedroom-2043,train
Bedroom-1188,train
MasterBedroom-59071,train
SecondBedroom-58832,train
Bedroom-20168,train
MasterBedroom-20604,train
MasterBedroom-13614,train
MasterBedroom-60172,train
MasterBedroom-17694,train
Bedroom-28121,test
MasterBedroom-14,train
SecondBedroom-2501,train
MasterBedroom-9875,train
MasterBedroom-30369,train
MasterBedroom-4932,train
SecondBedroom-4693,train
MasterBedroom-22058,train
MasterBedroom-13933,train
SecondBedroom-13841,train
Bedroom-1121,train
SecondBedroom-1257,train
MasterBedroom-807,val
MasterBedroom-26961,train
SecondBedroom-27828,test
SecondBedroom-31401,train
MasterBedroom-31582,val
MasterBedroom-307,train
Bedroom-5699,train
SecondBedroom-858,train
MasterBedroom-2625,val
MasterBedroom-30488,val
SecondBedroom-20466,train
SecondBedroom-14409,train
MasterBedroom-15719,train
Bedroom-6958,train
Bedroom-2748,train
MasterBedroom-16769,train
SecondBedroom-16823,train
SecondBedroom-16096,train
MasterBedroom-20014,train
Bedroom-21497,train
Bedroom-33448,train
Bedroom-32536,train
SecondBedroom-2162,val
MasterBedroom-5961,train
SecondBedroom-8015,train
MasterBedroom-4651,train
SecondBedroom-13950,train
SecondBedroom-4724,train
MasterBedroom-682,train
SecondBedroom-1083,train
MasterBedroom-6532,train
Bedroom-1795,train
MasterBedroom-154039,train
Bedroom-9796,test
SecondBedroom-1257,train
MasterBedroom-10364,train
Bedroom-18,train
Bedroom-515,train
MasterBedroom-4620,train
SecondBedroom-5806,train
Bedroom-5315,train
Bedroom-5403,train
Bedroom-67985,train
Bedroom-5988,train
MasterBedroom-13622,train
Bedroom-109970,train
Bedroom-518,train
MasterBedroom-514,train
SecondBedroom-1494,test
Bedroom-25641,train
Bedroom-29699,train
Bedroom-25297,train
MasterBedroom-18842,train
SecondBedroom-19176,train
SecondBedroom-127,train
MasterBedroom-480,train
MasterBedroom-50653,val
SecondBedroom-48591,train
SecondBedroom-7715,train
SecondBedroom-7826,train
SecondBedroom-1622,train
MasterBedroom-8229,test
MasterBedroom-5647,train
MasterBedroom-136536,train
Bedroom-32115,train
MasterBedroom-13199,train
SecondBedroom-7785,test
Bedroom-10619,train
MasterBedroom-12524,train
MasterBedroom-17096,train
SecondBedroom-22595,train
MasterBedroom-2705,train
SecondBedroom-98027,test
MasterBedroom-25973,train
MasterBedroom-12805,train
MasterBedroom-61577,test
SecondBedroom-60816,train
MasterBedroom-8401,val
MasterBedroom-3036,val
SecondBedroom-1906,train
SecondBedroom-99909,train
MasterBedroom-100078,train
MasterBedroom-20523,train
Bedroom-10773,train
SecondBedroom-23891,test
MasterBedroom-23853,train
MasterBedroom-5579,val
SecondBedroom-719,train
SecondBedroom-31811,train
MasterBedroom-31984,train
SecondBedroom-31776,train
MasterBedroom-5851,train
SecondBedroom-5959,train
MasterBedroom-328,train
SecondBedroom-339,train
SecondBedroom-9921,train
SecondBedroom-12458,train
MasterBedroom-14654,train
MasterBedroom-57348,train
MasterBedroom-67795,train
SecondBedroom-67719,train
SecondBedroom-38516,train
MasterBedroom-45724,train
MasterBedroom-45978,train
MasterBedroom-140834,train
Bedroom-296984,train
Bedroom-217,train
Bedroom-373,train
Bedroom-307,train
MasterBedroom-36842,train
MasterBedroom-5561,train
SecondBedroom-3197,train
SecondBedroom-4847,train
MasterBedroom-5985,train
SecondBedroom-2906,train
MasterBedroom-24539,train
SecondBedroom-22,train
MasterBedroom-1150,train
SecondBedroom-24856,train
MasterBedroom-28511,train
MasterBedroom-13522,train
MasterBedroom-8445,train
MasterBedroom-9727,train
SecondBedroom-7904,train
MasterBedroom-8131,train
MasterBedroom-29171,train
SecondBedroom-29390,val
MasterBedroom-6210,train
SecondBedroom-17020,train
Bedroom-55636,train
Bedroom-55530,train
SecondBedroom-31955,test
MasterBedroom-31977,train
MasterBedroom-11237,train
SecondBedroom-11303,train
SecondBedroom-16225,train
MasterBedroom-16181,train
Bedroom-9404,val
Bedroom-10139,train
Bedroom-1447,val
MasterBedroom-31508,test
SecondBedroom-5349,train
MasterBedroom-8283,train
MasterBedroom-5493,train
Bedroom-4246,test
MasterBedroom-8749,train
MasterBedroom-14327,train
SecondBedroom-14264,train
MasterBedroom-8571,train
SecondBedroom-14673,train
SecondBedroom-14828,val
Bedroom-14516,train
Bedroom-14560,train
MasterBedroom-2442,train
SecondBedroom-269,train
MasterBedroom-1362,train
SecondBedroom-5466,train
MasterBedroom-108697,train
SecondBedroom-107545,train
Bedroom-850,val
Bedroom-1889,train
Bedroom-1040,train
Bedroom-22290,train
Bedroom-6002,train
Bedroom-5983,test
SecondBedroom-4197,train
MasterBedroom-12767,train
SecondBedroom-4947,train
MasterBedroom-4919,train
MasterBedroom-87369,train
SecondBedroom-87224,test
MasterBedroom-87312,val
MasterBedroom-3225,val
SecondBedroom-2241,train
MasterBedroom-3967,train
SecondBedroom-5837,train
SecondBedroom-6109,train
MasterBedroom-6084,train
MasterBedroom-15800,train
SecondBedroom-17404,val
Bedroom-28486,val
MasterBedroom-1647,train
SecondBedroom-7253,test
MasterBedroom-10802,train
SecondBedroom-46349,train
MasterBedroom-47432,val
MasterBedroom-18194,test
SecondBedroom-18175,train
MasterBedroom-18273,val
SecondBedroom-10051,val
MasterBedroom-10086,train
SecondBedroom-7055,train
MasterBedroom-22801,val
SecondBedroom-589,train
Bedroom-515,train
Bedroom-48241,train
Bedroom-20594,train
Bedroom-366,train
Bedroom-588,train
Bedroom-331,train
MasterBedroom-21751,val
SecondBedroom-34317,train
SecondBedroom-48002,train
MasterBedroom-47970,train
Bedroom-10372,train
Bedroom-9883,train
MasterBedroom-12592,train
MasterBedroom-17737,train
SecondBedroom-14485,val
MasterBedroom-4620,train
SecondBedroom-5806,train
MasterBedroom-305393,train
Bedroom-30165,train
MasterBedroom-26000,train
SecondBedroom-26082,train
MasterBedroom-76324,train
Bedroom-100001,train
Bedroom-99938,train
Bedroom-99976,val
MasterBedroom-5966,train
SecondBedroom-5811,train
MasterBedroom-57730,train
MasterBedroom-8333,train
SecondBedroom-8423,train
MasterBedroom-10891,train
MasterBedroom-27249,val
Bedroom-64012,train
Bedroom-67585,val
Bedroom-67569,train
SecondBedroom-14296,train
MasterBedroom-18800,val
Bedroom-1311,val
Bedroom-4098,val
MasterBedroom-28079,val
SecondBedroom-22416,val
Bedroom-14230,train
SecondBedroom-557,train
MasterBedroom-11336,train
MasterBedroom-21566,train
SecondBedroom-22431,train
SecondBedroom-28376,train
MasterBedroom-28439,train
SecondBedroom-65696,train
MasterBedroom-65728,test
MasterBedroom-213652,train
Bedroom-213397,train
Bedroom-5265,train
SecondBedroom-6635,train
MasterBedroom-6663,train
Bedroom-42,train
Bedroom-297,train
Bedroom-565,val
Bedroom-6601,train
Bedroom-9251,test
Bedroom-2089,test
Bedroom-8345,train
Bedroom-8386,val
Bedroom-9794,train
MasterBedroom-16161,train
SecondBedroom-15642,val
SecondBedroom-14726,train
MasterBedroom-10370,train
Bedroom-47196,train
Bedroom-42810,train
Bedroom-47215,train
SecondBedroom-6069,train
MasterBedroom-6438,train
MasterBedroom-22121,val
SecondBedroom-1791,train
MasterBedroom-1848,train
SecondBedroom-37235,train
Bedroom-37336,test
MasterBedroom-1402,train
SecondBedroom-593,train
MasterBedroom-15702,train
SecondBedroom-15677,train
SecondBedroom-7902,val
MasterBedroom-9825,train
SecondBedroom-25524,val
MasterBedroom-22333,val
SecondBedroom-20400,val
MasterBedroom-9070,train
SecondBedroom-9038,train
MasterBedroom-245977,train
Bedroom-1971,train
SecondBedroom-22159,train
MasterBedroom-22137,train
MasterBedroom-52585,val
MasterBedroom-7113,train
SecondBedroom-30625,train
MasterBedroom-30716,train
SecondBedroom-3914,train
MasterBedroom-1502,val
MasterBedroom-412509,train
MasterBedroom-3786,train
SecondBedroom-4254,train
SecondBedroom-863,train
MasterBedroom-5063,val
MasterBedroom-1370,val
MasterBedroom-17415,train
SecondBedroom-825,train
MasterBedroom-2656,train
SecondBedroom-11823,train
MasterBedroom-14990,train
MasterBedroom-33464,val
Bedroom-851,train
Bedroom-153,train
Bedroom-225,train
Bedroom-30768,val
Bedroom-30957,train
Bedroom-30790,val
Bedroom-5315,train
Bedroom-5403,train
MasterBedroom-19750,train
MasterBedroom-61,train
Bedroom-2075,val
Bedroom-370,test
Bedroom-224,train
SecondBedroom-3873,train
MasterBedroom-5861,val
MasterBedroom-11908,val
SecondBedroom-8208,train
MasterBedroom-122597,val
SecondBedroom-128439,train
SecondBedroom-1867,train
MasterBedroom-3673,train
MasterBedroom-147144,val
SecondBedroom-147166,test
MasterBedroom-14970,train
SecondBedroom-14794,train
Bedroom-7187,val
MasterBedroom-97805,train
MasterBedroom-4249,train
SecondBedroom-3882,train
SecondBedroom-56385,train
MasterBedroom-56273,val
Bedroom-15852,train
Bedroom-16097,val
MasterBedroom-102878,train
Bedroom-15177,val
Bedroom-15145,test
MasterBedroom-56375,val
MasterBedroom-48054,train
SecondBedroom-47691,train
MasterBedroom-26672,train
SecondBedroom-42209,test
SecondBedroom-42190,test
MasterBedroom-42231,test
MasterBedroom-3073,val
Bedroom-2457,test
MasterBedroom-34818,val
SecondBedroom-34807,test
Bedroom-1681,train
Bedroom-2257,train
MasterBedroom-12942,train
SecondBedroom-5586,val
MasterBedroom-4801,train
SecondBedroom-918,train
MasterBedroom-3368,val
SecondBedroom-1379,train
Bedroom-68826,train
Bedroom-41242,val
Bedroom-43042,val
MasterBedroom-2827,train
MasterBedroom-16803,train
MasterBedroom-21842,train
SecondBedroom-19446,train
SecondBedroom-21695,test
MasterBedroom-29958,train
SecondBedroom-78111,train
MasterBedroom-78206,train
MasterBedroom-14299,val
SecondBedroom-14277,val
MasterBedroom-5621,train
Bedroom-8518,val
Bedroom-14,train
SecondBedroom-10635,train
MasterBedroom-13842,val
SecondBedroom-10954,train
MasterBedroom-4352,train
Bedroom-5360,train
SecondBedroom-2399,train
MasterBedroom-50345,test
SecondBedroom-198098,train
MasterBedroom-3901,train
Bedroom-29834,test
MasterBedroom-29872,train
MasterBedroom-72481,val
SecondBedroom-72676,train
SecondBedroom-348,train
SecondBedroom-712,train
MasterBedroom-573,train
SecondBedroom-31488,val
MasterBedroom-31529,test
MasterBedroom-1672,val
Bedroom-2976,val
Bedroom-583,train
SecondBedroom-4712,train
Bedroom-16110,train
Bedroom-16129,train
MasterBedroom-16160,train
SecondBedroom-22780,val
MasterBedroom-27760,val
MasterBedroom-8084,val
Bedroom-94280,val
MasterBedroom-11407,train
SecondBedroom-629,val
MasterBedroom-11420,train
SecondBedroom-1228,train
MasterBedroom-2109,train
MasterBedroom-26372,train
MasterBedroom-33967,train
SecondBedroom-35011,val
Bedroom-7935,train
Bedroom-7382,val
Bedroom-7657,train
SecondBedroom-152,train
SecondBedroom-1434,train
MasterBedroom-1313,val
SecondBedroom-47313,val
MasterBedroom-13359,train
SecondBedroom-13315,train
Bedroom-50153,train
MasterBedroom-7618,train
SecondBedroom-69838,test
MasterBedroom-69724,test
MasterBedroom-1903,train
SecondBedroom-1318,train
MasterBedroom-364,train
SecondBedroom-732,val
SecondBedroom-16581,train
MasterBedroom-16684,train
Bedroom-16767,train
MasterBedroom-20932,train
SecondBedroom-19046,train
MasterBedroom-2824,val
SecondBedroom-2049,train
SecondBedroom-1347,train
SecondBedroom-9518,train
MasterBedroom-6063,train
MasterBedroom-213277,train
SecondBedroom-316,train
MasterBedroom-627,train
Bedroom-102887,train
MasterBedroom-102831,train
SecondBedroom-26676,train
MasterBedroom-26701,train
SecondBedroom-108917,test
MasterBedroom-107799,train
MasterBedroom-32217,val
SecondBedroom-32099,val
Bedroom-10566,train
MasterBedroom-6613,train
Bedroom-76307,train
MasterBedroom-81742,train
Bedroom-4142,train
Bedroom-12602,val
Bedroom-12674,val
MasterBedroom-1734,train
SecondBedroom-1425,train
SecondBedroom-181554,train
SecondBedroom-89501,train
MasterBedroom-237038,train
MasterBedroom-6830,train
Bedroom-107817,train
SecondBedroom-107766,train
MasterBedroom-45522,train
Bedroom-18199,val
Bedroom-18123,train
SecondBedroom-1977,train
MasterBedroom-25416,val
MasterBedroom-33088,train
SecondBedroom-301919,train
Bedroom-1199,train
MasterBedroom-1762,train
SecondBedroom-1762180,train
MasterBedroom-1762236,train
MasterBedroom-1762252,train
Bedroom-47656,test
Bedroom-47558,train
Bedroom-47615,train
Bedroom-43109,train
Bedroom-42930,train
Bedroom-42996,train
SecondBedroom-28725,val
MasterBedroom-33499,train
Bedroom-46161,train
SecondBedroom-4197,train
MasterBedroom-12767,train
MasterBedroom-7114,train
SecondBedroom-1070,val
SecondBedroom-9463,train
MasterBedroom-8686,train
Bedroom-47481,train
MasterBedroom-5540,train
SecondBedroom-22968,train
MasterBedroom-23021,train
MasterBedroom-9129,train
SecondBedroom-9110,train
MasterBedroom-514,train
MasterBedroom-23485,train
MasterBedroom-8333,train
SecondBedroom-513,train
SecondBedroom-23422,train
MasterBedroom-22674,train
SecondBedroom-1046,val
MasterBedroom-199,train
SecondBedroom-46457,train
MasterBedroom-41369,val
SecondBedroom-5601,train
MasterBedroom-5661,train
Bedroom-6059,val
MasterBedroom-325,train
SecondBedroom-750,train
SecondBedroom-27399,train
MasterBedroom-73099,train
SecondBedroom-76429,train
MasterBedroom-12445,train
Bedroom-6984,train
Bedroom-6801,train
Bedroom-1705,train
MasterBedroom-6488,train
Bedroom-9790,train
Bedroom-9658,train
MasterBedroom-9875,train
SecondBedroom-12046,train
MasterBedroom-15002,train
SecondBedroom-15564,train
Bedroom-3736,val
MasterBedroom-347,train
SecondBedroom-1044,test
MasterBedroom-146035,val
SecondBedroom-136207,test
MasterBedroom-27689,train
SecondBedroom-32468,val
MasterBedroom-8118,train
Bedroom-34622,train
Bedroom-34227,train
Bedroom-81409,train
SecondBedroom-81456,val
SecondBedroom-19482,train
MasterBedroom-19567,train
Bedroom-90002,train
Bedroom-89166,val
MasterBedroom-13089,train
Bedroom-20071,train
SecondBedroom-24416,train
MasterBedroom-24397,train
MasterBedroom-5234,train
Bedroom-4530,train
MasterBedroom-1376,train
SecondBedroom-6146,train
MasterBedroom-195,train
SecondBedroom-3826,test
Bedroom-8696,train
Bedroom-108,train
Bedroom-473,train
SecondBedroom-28256,train
MasterBedroom-28194,val
SecondBedroom-25145,train
MasterBedroom-28784,train
Bedroom-146,train
Bedroom-2160,val
MasterBedroom-185694,train
MasterBedroom-8822,train
SecondBedroom-10664,train
MasterBedroom-21019,train
SecondBedroom-259226,train
MasterBedroom-259317,test
MasterBedroom-18177,train
SecondBedroom-18111,train
MasterBedroom-112466,val
MasterBedroom-49366,train
MasterBedroom-8382,train
MasterBedroom-7314,train
Bedroom-1104,val
MasterBedroom-304,train
SecondBedroom-73206,train
MasterBedroom-73294,val
MasterBedroom-13945,train
SecondBedroom-17873,train
Bedroom-23937,train
SecondBedroom-10210,train
MasterBedroom-9884,train
Bedroom-5863,train
MasterBedroom-9876,train
SecondBedroom-9825,train
